date,asset,price
2023-10-26,S&P500,141.91
2023-10-27,S&P500,142.73
2023-10-28,S&P500,141.43
2023-10-29,S&P500,142.42
2023-10-30,S&P500,142.44
2023-10-31,S&P500,144.04
2023-11-01,S&P500,145.41
2023-11-02,S&P500,147.13
2023-11-03,S&P500,148.88
2023-11-04,S&P500,149.05
2023-11-05,S&P500,147.66
2023-11-06,S&P500,146.4
2023-11-07,S&P500,143.9
2023-11-08,S&P500,142.6
2023-11-09,S&P500,142.68
2023-11-10,S&P500,142.01
2023-11-11,S&P500,141.79
2023-11-12,S&P500,142.38
2023-11-13,S&P500,142.02
2023-11-14,S&P500,140.67
2023-11-15,S&P500,140.61
2023-11-16,S&P500,139.53
2023-11-17,S&P500,139.2
2023-11-18,S&P500,140.82
2023-11-19,S&P500,140.49
2023-11-20,S&P500,142.62
2023-11-21,S&P500,144.33
2023-11-22,S&P500,143.64
2023-11-23,S&P500,142.31
2023-11-24,S&P500,142.24
2023-11-25,S&P500,143.63
2023-11-26,S&P500,143.04
2023-11-27,S&P500,144.13
2023-11-28,S&P500,145.58
2023-11-29,S&P500,144.65
2023-11-30,S&P500,143.84
2023-12-01,S&P500,144.69
2023-12-02,S&P500,144.88
2023-12-03,S&P500,144.05
2023-12-04,S&P500,143.63
2023-12-05,S&P500,143.54
2023-12-06,S&P500,141.67
2023-12-07,S&P500,142.59
2023-12-08,S&P500,142.01
2023-12-09,S&P500,138.67
2023-12-10,S&P500,138.64
2023-12-11,S&P500,137.75
2023-12-12,S&P500,139.78
2023-12-13,S&P500,139.08
2023-12-14,S&P500,137.76
2023-12-15,S&P500,138.37
2023-12-16,S&P500,137.58
2023-12-17,S&P500,136.64
2023-12-18,S&P500,137.25
2023-12-19,S&P500,136.0
2023-12-20,S&P500,134.26
2023-12-21,S&P500,136.33
2023-12-22,S&P500,137.02
2023-12-23,S&P500,136.7
2023-12-24,S&P500,136.7
2023-12-25,S&P500,137.31
2023-12-26,S&P500,138.48
2023-12-27,S&P500,137.57
2023-12-28,S&P500,138.01
2023-12-29,S&P500,137.4
2023-12-30,S&P500,137.17
2023-12-31,S&P500,137.37
2024-01-01,S&P500,137.36
2024-01-02,S&P500,138.24
2024-01-03,S&P500,138.82
2024-01-04,S&P500,137.02
2024-01-05,S&P500,135.39
2024-01-06,S&P500,134.94
2024-01-07,S&P500,137.14
2024-01-08,S&P500,136.11
2024-01-09,S&P500,135.86
2024-01-10,S&P500,135.22
2024-01-11,S&P500,134.56
2024-01-12,S&P500,134.77
2024-01-13,S&P500,136.45
2024-01-14,S&P500,137.0
2024-01-15,S&P500,136.03
2024-01-16,S&P500,139.34
2024-01-17,S&P500,139.43
2024-01-18,S&P500,138.74
2024-01-19,S&P500,140.43
2024-01-20,S&P500,139.87
2024-01-21,S&P500,141.87
2024-01-22,S&P500,140.82
2024-01-23,S&P500,142.54
2024-01-24,S&P500,142.78
2024-01-25,S&P500,144.33
2024-01-26,S&P500,146.61
2024-01-27,S&P500,145.25
2024-01-28,S&P500,146.78
2024-01-29,S&P500,145.09
2024-01-30,S&P500,143.83
2024-01-31,S&P500,142.87
2024-02-01,S&P500,143.48
2024-02-02,S&P500,143.51
2024-02-03,S&P500,143.31
2024-02-04,S&P500,143.49
2024-02-05,S&P500,144.2
2024-02-06,S&P500,145.0
2024-02-07,S&P500,146.31
2024-02-08,S&P500,148.5
2024-02-09,S&P500,148.47
2024-02-10,S&P500,147.85
2024-02-11,S&P500,148.58
2024-02-12,S&P500,147.21
2024-02-13,S&P500,146.4
2024-02-14,S&P500,147.6
2024-02-15,S&P500,147.45
2024-02-16,S&P500,146.0
2024-02-17,S&P500,144.21
2024-02-18,S&P500,144.27
2024-02-19,S&P500,145.64
2024-02-20,S&P500,146.99
2024-02-21,S&P500,147.12
2024-02-22,S&P500,149.54
2024-02-23,S&P500,149.41
2024-02-24,S&P500,149.24
2024-02-25,S&P500,146.16
2024-02-26,S&P500,145.63
2024-02-27,S&P500,146.65
2024-02-28,S&P500,148.52
2024-02-29,S&P500,147.53
2024-03-01,S&P500,148.08
2024-03-02,S&P500,149.34
2024-03-03,S&P500,149.35
2024-03-04,S&P500,146.61
2024-03-05,S&P500,146.91
2024-03-06,S&P500,147.82
2024-03-07,S&P500,146.69
2024-03-08,S&P500,146.38
2024-03-09,S&P500,144.99
2024-03-10,S&P500,141.91
2024-03-11,S&P500,143.14
2024-03-12,S&P500,143.14
2024-03-13,S&P500,145.06
2024-03-14,S&P500,146.08
2024-03-15,S&P500,145.66
2024-03-16,S&P500,145.56
2024-03-17,S&P500,146.24
2024-03-18,S&P500,147.4
2024-03-19,S&P500,147.79
2024-03-20,S&P500,149.11
2024-03-21,S&P500,148.76
2024-03-22,S&P500,147.56
2024-03-23,S&P500,147.48
2024-03-24,S&P500,147.73
2024-03-25,S&P500,146.29
2024-03-26,S&P500,144.68
2024-03-27,S&P500,145.22
2024-03-28,S&P500,144.73
2024-03-29,S&P500,144.53
2024-03-30,S&P500,144.1
2024-03-31,S&P500,145.93
2024-04-01,S&P500,147.44
2024-04-02,S&P500,145.96
2024-04-03,S&P500,145.32
2024-04-04,S&P500,146.34
2024-04-05,S&P500,147.06
2024-04-06,S&P500,147.01
2024-04-07,S&P500,145.64
2024-04-08,S&P500,144.83
2024-04-09,S&P500,144.2
2024-04-10,S&P500,144.54
2024-04-11,S&P500,146.58
2024-04-12,S&P500,145.76
2024-04-13,S&P500,144.53
2024-04-14,S&P500,144.4
2024-04-15,S&P500,145.63
2024-04-16,S&P500,143.9
2024-04-17,S&P500,145.64
2024-04-18,S&P500,145.44
2024-04-19,S&P500,144.55
2024-04-20,S&P500,142.63
2024-04-21,S&P500,143.48
2024-04-22,S&P500,143.28
2024-04-23,S&P500,143.48
2024-04-24,S&P500,142.4
2024-04-25,S&P500,142.02
2024-04-26,S&P500,141.43
2024-04-27,S&P500,141.31
2024-04-28,S&P500,140.51
2024-04-29,S&P500,138.67
2024-04-30,S&P500,141.94
2024-05-01,S&P500,140.31
2024-05-02,S&P500,140.52
2024-05-03,S&P500,138.4
2024-05-04,S&P500,136.0
2024-05-05,S&P500,136.12
2024-05-06,S&P500,136.33
2024-05-07,S&P500,137.84
2024-05-08,S&P500,138.32
2024-05-09,S&P500,138.14
2024-05-10,S&P500,137.0
2024-05-11,S&P500,138.8
2024-05-12,S&P500,139.92
2024-05-13,S&P500,138.42
2024-05-14,S&P500,138.47
2024-05-15,S&P500,138.64
2024-05-16,S&P500,138.22
2024-05-17,S&P500,139.15
2024-05-18,S&P500,140.15
2024-05-19,S&P500,139.92
2024-05-20,S&P500,139.58
2024-05-21,S&P500,141.38
2024-05-22,S&P500,142.5
2024-05-23,S&P500,142.59
2024-05-24,S&P500,140.63
2024-05-25,S&P500,141.05
2024-05-26,S&P500,141.88
2024-05-27,S&P500,138.58
2024-05-28,S&P500,138.88
2024-05-29,S&P500,138.38
2024-05-30,S&P500,138.11
2024-05-31,S&P500,137.03
2024-06-01,S&P500,136.85
2024-06-02,S&P500,138.52
2024-06-03,S&P500,137.98
2024-06-04,S&P500,139.14
2024-06-05,S&P500,138.17
2024-06-06,S&P500,139.08
2024-06-07,S&P500,139.09
2024-06-08,S&P500,139.51
2024-06-09,S&P500,139.52
2024-06-10,S&P500,140.29
2024-06-11,S&P500,137.21
2024-06-12,S&P500,135.5
2024-06-13,S&P500,136.0
2024-06-14,S&P500,133.55
2024-06-15,S&P500,132.91
2024-06-16,S&P500,132.85
2024-06-17,S&P500,131.85
2024-06-18,S&P500,131.02
2024-06-19,S&P500,131.35
2024-06-20,S&P500,132.56
2024-06-21,S&P500,131.41
2024-06-22,S&P500,130.72
2024-06-23,S&P500,129.84
2024-06-24,S&P500,126.94
2024-06-25,S&P500,127.11
2024-06-26,S&P500,128.23
2024-06-27,S&P500,129.45
2024-06-28,S&P500,128.41
2024-06-29,S&P500,126.9
2024-06-30,S&P500,126.93
2024-07-01,S&P500,127.92
2024-07-02,S&P500,128.11
2024-07-03,S&P500,128.46
2024-07-04,S&P500,129.83
2024-07-05,S&P500,128.94
2024-07-06,S&P500,128.68
2024-07-07,S&P500,130.64
2024-07-08,S&P500,130.4
2024-07-09,S&P500,128.88
2024-07-10,S&P500,128.08
2024-07-11,S&P500,126.95
2024-07-12,S&P500,127.38
2024-07-13,S&P500,126.31
2024-07-14,S&P500,126.63
2024-07-15,S&P500,125.75
2024-07-16,S&P500,123.2
2024-07-17,S&P500,123.57
2024-07-18,S&P500,123.75
2024-07-19,S&P500,124.37
2024-07-20,S&P500,123.56
2024-07-21,S&P500,122.62
2024-07-22,S&P500,123.11
2024-07-23,S&P500,124.93
2024-07-24,S&P500,124.94
2024-07-25,S&P500,125.45
2024-07-26,S&P500,125.07
2024-07-27,S&P500,123.21
2024-07-28,S&P500,124.37
2024-07-29,S&P500,125.46
2024-07-30,S&P500,126.32
2024-07-31,S&P500,126.1
2024-08-01,S&P500,126.82
2024-08-02,S&P500,127.89
2024-08-03,S&P500,129.83
2024-08-04,S&P500,131.02
2024-08-05,S&P500,131.09
2024-08-06,S&P500,129.52
2024-08-07,S&P500,129.71
2024-08-08,S&P500,130.02
2024-08-09,S&P500,130.87
2024-08-10,S&P500,132.49
2024-08-11,S&P500,132.38
2024-08-12,S&P500,134.9
2024-08-13,S&P500,132.79
2024-08-14,S&P500,133.29
2024-08-15,S&P500,132.34
2024-08-16,S&P500,130.05
2024-08-17,S&P500,129.81
2024-08-18,S&P500,128.06
2024-08-19,S&P500,127.86
2024-08-20,S&P500,127.9
2024-08-21,S&P500,129.25
2024-08-22,S&P500,127.44
2024-08-23,S&P500,128.53
2024-08-24,S&P500,128.65
2024-08-25,S&P500,129.88
2024-08-26,S&P500,129.36
2024-08-27,S&P500,127.76
2024-08-28,S&P500,126.3
2024-08-29,S&P500,124.75
2024-08-30,S&P500,125.33
2024-08-31,S&P500,127.1
2024-09-01,S&P500,126.42
2024-09-02,S&P500,127.17
2024-09-03,S&P500,125.35
2024-09-04,S&P500,125.56
2024-09-05,S&P500,126.37
2024-09-06,S&P500,124.63
2024-09-07,S&P500,124.38
2024-09-08,S&P500,125.24
2024-09-09,S&P500,121.72
2024-09-10,S&P500,123.32
2024-09-11,S&P500,123.75
2024-09-12,S&P500,124.61
2024-09-13,S&P500,124.11
2024-09-14,S&P500,122.05
2024-09-15,S&P500,122.69
2024-09-16,S&P500,122.59
2024-09-17,S&P500,122.63
2024-09-18,S&P500,123.93
2024-09-19,S&P500,124.85
2024-09-20,S&P500,127.15
2024-09-21,S&P500,127.34
2024-09-22,S&P500,126.51
2024-09-23,S&P500,126.28
2024-09-24,S&P500,126.78
2024-09-25,S&P500,128.0
2024-09-26,S&P500,126.24
2024-09-27,S&P500,126.25
2024-09-28,S&P500,128.18
2024-09-29,S&P500,127.89
2024-09-30,S&P500,129.01
2024-10-01,S&P500,129.6
2024-10-02,S&P500,130.75
2024-10-03,S&P500,129.78
2024-10-04,S&P500,128.81
2024-10-05,S&P500,128.83
2024-10-06,S&P500,126.99
2024-10-07,S&P500,126.67
2024-10-08,S&P500,126.97
2024-10-09,S&P500,129.12
2024-10-10,S&P500,129.6
2024-10-11,S&P500,130.35
2024-10-12,S&P500,131.75
2024-10-13,S&P500,130.59
2024-10-14,S&P500,130.39
2024-10-15,S&P500,133.3
2024-10-16,S&P500,133.21
2024-10-17,S&P500,134.55
2024-10-18,S&P500,135.7
2024-10-19,S&P500,133.93
2024-10-20,S&P500,134.3
2024-10-21,S&P500,134.48
2024-10-22,S&P500,134.87
2024-10-23,S&P500,133.97
2024-10-24,S&P500,132.63
2024-10-25,S&P500,132.06
2024-10-26,S&P500,131.94
2024-10-27,S&P500,133.36
2024-10-28,S&P500,135.54
2024-10-29,S&P500,137.22
2024-10-30,S&P500,138.25
2024-10-31,S&P500,137.05
2024-11-01,S&P500,136.56
2024-11-02,S&P500,136.81
2024-11-03,S&P500,136.05
2024-11-04,S&P500,136.74
2024-11-05,S&P500,137.61
2024-11-06,S&P500,138.25
2024-11-07,S&P500,139.48
2024-11-08,S&P500,138.39
2024-11-09,S&P500,139.51
2024-11-10,S&P500,138.68
2024-11-11,S&P500,137.55
2024-11-12,S&P500,138.19
2024-11-13,S&P500,139.65
2024-11-14,S&P500,140.23
2024-11-15,S&P500,140.26
2024-11-16,S&P500,140.63
2024-11-17,S&P500,140.79
2024-11-18,S&P500,139.44
2024-11-19,S&P500,137.95
2024-11-20,S&P500,137.86
2024-11-21,S&P500,137.95
2024-11-22,S&P500,137.97
2024-11-23,S&P500,138.78
2024-11-24,S&P500,138.52
2024-11-25,S&P500,139.19
2024-11-26,S&P500,139.02
2024-11-27,S&P500,141.21
2024-11-28,S&P500,141.31
2024-11-29,S&P500,144.11
2024-11-30,S&P500,144.54
2024-12-01,S&P500,144.28
2024-12-02,S&P500,143.2
2024-12-03,S&P500,141.47
2024-12-04,S&P500,140.28
2024-12-05,S&P500,139.22
2024-12-06,S&P500,139.7
2024-12-07,S&P500,139.07
2024-12-08,S&P500,139.29
2024-12-09,S&P500,140.83
2024-12-10,S&P500,140.72
2024-12-11,S&P500,143.22
2024-12-12,S&P500,141.81
2024-12-13,S&P500,141.63
2024-12-14,S&P500,140.98
2024-12-15,S&P500,142.1
2024-12-16,S&P500,139.42
2024-12-17,S&P500,137.68
2024-12-18,S&P500,137.56
2024-12-19,S&P500,139.42
2024-12-20,S&P500,139.69
2024-12-21,S&P500,138.07
2024-12-22,S&P500,136.63
2024-12-23,S&P500,138.64
2024-12-24,S&P500,137.89
2024-12-25,S&P500,136.76
2024-12-26,S&P500,138.53
2024-12-27,S&P500,139.75
2024-12-28,S&P500,141.28
2024-12-29,S&P500,140.14
2024-12-30,S&P500,138.31
2024-12-31,S&P500,138.47
2020-01-01,EURUSD,116.45
2020-01-02,EURUSD,117.9
2020-01-03,EURUSD,116.06
2020-01-04,EURUSD,116.73
2020-01-05,EURUSD,115.4
2020-01-06,EURUSD,116.73
2020-01-07,EURUSD,116.21
2020-01-08,EURUSD,116.84
2020-01-09,EURUSD,116.88
2020-01-10,EURUSD,115.22
2020-01-11,EURUSD,115.99
2020-01-12,EURUSD,115.12
2020-01-13,EURUSD,116.09
2020-01-14,EURUSD,114.88
2020-01-15,EURUSD,115.17
2020-01-16,EURUSD,115.22
2020-01-17,EURUSD,114.5
2020-01-18,EURUSD,116.15
2020-01-19,EURUSD,116.19
2020-01-20,EURUSD,115.69
2020-01-21,EURUSD,116.05
2020-01-22,EURUSD,114.3
2020-01-23,EURUSD,117.24
2020-01-24,EURUSD,115.94
2020-01-25,EURUSD,116.6
2020-01-26,EURUSD,116.67
2020-01-27,EURUSD,118.09
2020-01-28,EURUSD,118.3
2020-01-29,EURUSD,117.54
2020-01-30,EURUSD,115.31
2020-01-31,EURUSD,113.17
2020-02-01,EURUSD,112.89
2020-02-02,EURUSD,114.53
2020-02-03,EURUSD,112.52
2020-02-04,EURUSD,114.74
2020-02-05,EURUSD,116.05
2020-02-06,EURUSD,114.43
2020-02-07,EURUSD,113.13
2020-02-08,EURUSD,111.95
2020-02-09,EURUSD,112.31
2020-02-10,EURUSD,112.24
2020-02-11,EURUSD,112.13
2020-02-12,EURUSD,111.52
2020-02-13,EURUSD,111.73
2020-02-14,EURUSD,112.74
2020-02-15,EURUSD,112.58
2020-02-16,EURUSD,111.79
2020-02-17,EURUSD,112.98
2020-02-18,EURUSD,112.71
2020-02-19,EURUSD,113.38
2020-02-20,EURUSD,113.26
2020-02-21,EURUSD,114.56
2020-02-22,EURUSD,116.04
2020-02-23,EURUSD,117.48
2020-02-24,EURUSD,116.81
2020-02-25,EURUSD,116.14
2020-02-26,EURUSD,117.19
2020-02-27,EURUSD,117.11
2020-02-28,EURUSD,117.07
2020-02-29,EURUSD,116.24
2020-03-01,EURUSD,117.93
2020-03-02,EURUSD,119.18
2020-03-03,EURUSD,119.03
2020-03-04,EURUSD,118.26
2020-03-05,EURUSD,117.43
2020-03-06,EURUSD,117.59
2020-03-07,EURUSD,118.05
2020-03-08,EURUSD,117.02
2020-03-09,EURUSD,115.53
2020-03-10,EURUSD,115.62
2020-03-11,EURUSD,116.66
2020-03-12,EURUSD,116.75
2020-03-13,EURUSD,116.45
2020-03-14,EURUSD,115.09
2020-03-15,EURUSD,114.33
2020-03-16,EURUSD,115.39
2020-03-17,EURUSD,113.88
2020-03-18,EURUSD,116.01
2020-03-19,EURUSD,116.11
2020-03-20,EURUSD,114.21
2020-03-21,EURUSD,114.81
2020-03-22,EURUSD,115.35
2020-03-23,EURUSD,114.83
2020-03-24,EURUSD,115.95
2020-03-25,EURUSD,115.21
2020-03-26,EURUSD,115.97
2020-03-27,EURUSD,115.93
2020-03-28,EURUSD,115.59
2020-03-29,EURUSD,117.2
2020-03-30,EURUSD,118.38
2020-03-31,EURUSD,117.05
2020-04-01,EURUSD,117.51
2020-04-02,EURUSD,119.78
2020-04-03,EURUSD,121.42
2020-04-04,EURUSD,120.33
2020-04-05,EURUSD,122.24
2020-04-06,EURUSD,123.36
2020-04-07,EURUSD,122.1
2020-04-08,EURUSD,122.35
2020-04-09,EURUSD,122.92
2020-04-10,EURUSD,121.63
2020-04-11,EURUSD,122.48
2020-04-12,EURUSD,125.4
2020-04-13,EURUSD,127.03
2020-04-14,EURUSD,127.23
2020-04-15,EURUSD,126.89
2020-04-16,EURUSD,127.28
2020-04-17,EURUSD,126.11
2020-04-18,EURUSD,125.54
2020-04-19,EURUSD,123.19
2020-04-20,EURUSD,123.71
2020-04-21,EURUSD,123.3
2020-04-22,EURUSD,124.05
2020-04-23,EURUSD,124.19
2020-04-24,EURUSD,122.98
2020-04-25,EURUSD,123.22
2020-04-26,EURUSD,122.36
2020-04-27,EURUSD,124.35
2020-04-28,EURUSD,123.33
2020-04-29,EURUSD,122.77
2020-04-30,EURUSD,121.55
2020-05-01,EURUSD,120.23
2020-05-02,EURUSD,120.27
2020-05-03,EURUSD,118.78
2020-05-04,EURUSD,118.55
2020-05-05,EURUSD,119.07
2020-05-06,EURUSD,118.56
2020-05-07,EURUSD,115.91
2020-05-08,EURUSD,117.51
2020-05-09,EURUSD,117.83
2020-05-10,EURUSD,118.17
2020-05-11,EURUSD,117.89
2020-05-12,EURUSD,118.86
2020-05-13,EURUSD,119.99
2020-05-14,EURUSD,121.23
2020-05-15,EURUSD,121.56
2020-05-16,EURUSD,119.91
2020-05-17,EURUSD,120.39
2020-05-18,EURUSD,120.71
2020-05-19,EURUSD,120.05
2020-05-20,EURUSD,119.09
2020-05-21,EURUSD,119.74
2020-05-22,EURUSD,119.65
2020-05-23,EURUSD,119.19
2020-05-24,EURUSD,121.19
2020-05-25,EURUSD,122.0
2020-05-26,EURUSD,122.52
2020-05-27,EURUSD,123.98
2020-05-28,EURUSD,124.38
2020-05-29,EURUSD,123.53
2020-05-30,EURUSD,123.07
2020-05-31,EURUSD,123.94
2020-06-01,EURUSD,124.69
2020-06-02,EURUSD,125.23
2020-06-03,EURUSD,123.86
2020-06-04,EURUSD,124.84
2020-06-05,EURUSD,124.76
2020-06-06,EURUSD,125.48
2020-06-07,EURUSD,124.49
2020-06-08,EURUSD,126.84
2020-06-09,EURUSD,127.14
2020-06-10,EURUSD,126.64
2020-06-11,EURUSD,127.42
2020-06-12,EURUSD,128.45
2020-06-13,EURUSD,129.21
2020-06-14,EURUSD,128.01
2020-06-15,EURUSD,129.38
2020-06-16,EURUSD,128.97
2020-06-17,EURUSD,128.95
2020-06-18,EURUSD,126.3
2020-06-19,EURUSD,125.74
2020-06-20,EURUSD,125.18
2020-06-21,EURUSD,125.72
2020-06-22,EURUSD,125.09
2020-06-23,EURUSD,123.14
2020-06-24,EURUSD,123.44
2020-06-25,EURUSD,123.14
2020-06-26,EURUSD,122.26
2020-06-27,EURUSD,122.37
2020-06-28,EURUSD,120.23
2020-06-29,EURUSD,120.98
2020-06-30,EURUSD,120.76
2020-07-01,EURUSD,120.44
2020-07-02,EURUSD,121.58
2020-07-03,EURUSD,120.94
2020-07-04,EURUSD,121.25
2020-07-05,EURUSD,121.09
2020-07-06,EURUSD,124.95
2020-07-07,EURUSD,125.54
2020-07-08,EURUSD,124.17
2020-07-09,EURUSD,126.27
2020-07-10,EURUSD,127.52
2020-07-11,EURUSD,127.57
2020-07-12,EURUSD,127.05
2020-07-13,EURUSD,125.46
2020-07-14,EURUSD,125.98
2020-07-15,EURUSD,125.16
2020-07-16,EURUSD,124.11
2020-07-17,EURUSD,125.04
2020-07-18,EURUSD,126.89
2020-07-19,EURUSD,126.32
2020-07-20,EURUSD,127.29
2020-07-21,EURUSD,127.54
2020-07-22,EURUSD,127.97
2020-07-23,EURUSD,126.99
2020-07-24,EURUSD,126.74
2020-07-25,EURUSD,125.42
2020-07-26,EURUSD,123.95
2020-07-27,EURUSD,124.58
2020-07-28,EURUSD,123.95
2020-07-29,EURUSD,122.85
2020-07-30,EURUSD,121.4
2020-07-31,EURUSD,119.58
2020-08-01,EURUSD,117.23
2020-08-02,EURUSD,117.37
2020-08-03,EURUSD,114.21
2020-08-04,EURUSD,114.78
2020-08-05,EURUSD,115.34
2020-08-06,EURUSD,115.22
2020-08-07,EURUSD,115.31
2020-08-08,EURUSD,114.96
2020-08-09,EURUSD,115.23
2020-08-10,EURUSD,115.49
2020-08-11,EURUSD,117.05
2020-08-12,EURUSD,118.89
2020-08-13,EURUSD,120.69
2020-08-14,EURUSD,119.74
2020-08-15,EURUSD,120.65
2020-08-16,EURUSD,121.25
2020-08-17,EURUSD,120.47
2020-08-18,EURUSD,119.41
2020-08-19,EURUSD,118.96
2020-08-20,EURUSD,117.69
2020-08-21,EURUSD,116.02
2020-08-22,EURUSD,116.62
2020-08-23,EURUSD,116.65
2020-08-24,EURUSD,116.69
2020-08-25,EURUSD,117.8
2020-08-26,EURUSD,117.56
2020-08-27,EURUSD,118.56
2020-08-28,EURUSD,117.67
2020-08-29,EURUSD,116.78
2020-08-30,EURUSD,116.8
2020-08-31,EURUSD,119.34
2020-09-01,EURUSD,120.88
2020-09-02,EURUSD,122.2
2020-09-03,EURUSD,120.56
2020-09-04,EURUSD,120.73
2020-09-05,EURUSD,121.72
2020-09-06,EURUSD,124.22
2020-09-07,EURUSD,122.2
2020-09-08,EURUSD,123.07
2020-09-09,EURUSD,124.35
2020-09-10,EURUSD,124.89
2020-09-11,EURUSD,123.27
2020-09-12,EURUSD,123.58
2020-09-13,EURUSD,124.09
2020-09-14,EURUSD,124.31
2020-09-15,EURUSD,123.48
2020-09-16,EURUSD,122.51
2020-09-17,EURUSD,123.06
2020-09-18,EURUSD,122.25
2020-09-19,EURUSD,121.46
2020-09-20,EURUSD,121.3
2020-09-21,EURUSD,121.49
2020-09-22,EURUSD,122.74
2020-09-23,EURUSD,121.3
2020-09-24,EURUSD,119.75
2020-09-25,EURUSD,119.29
2020-09-26,EURUSD,117.13
2020-09-27,EURUSD,117.83
2020-09-28,EURUSD,115.44
2020-09-29,EURUSD,116.29
2020-09-30,EURUSD,117.62
2020-10-01,EURUSD,117.93
2020-10-02,EURUSD,115.7
2020-10-03,EURUSD,115.83
2020-10-04,EURUSD,114.87
2020-10-05,EURUSD,113.43
2020-10-06,EURUSD,114.13
2020-10-07,EURUSD,115.05
2020-10-08,EURUSD,116.59
2020-10-09,EURUSD,116.25
2020-10-10,EURUSD,116.45
2020-10-11,EURUSD,118.45
2020-10-12,EURUSD,120.97
2020-10-13,EURUSD,122.26
2020-10-14,EURUSD,121.84
2020-10-15,EURUSD,121.85
2020-10-16,EURUSD,121.64
2020-10-17,EURUSD,122.48
2020-10-18,EURUSD,121.5
2020-10-19,EURUSD,121.89
2020-10-20,EURUSD,122.28
2020-10-21,EURUSD,122.74
2020-10-22,EURUSD,121.51
2020-10-23,EURUSD,121.81
2020-10-24,EURUSD,123.93
2020-10-25,EURUSD,123.38
2020-10-26,EURUSD,123.69
2020-10-27,EURUSD,121.48
2020-10-28,EURUSD,121.79
2020-10-29,EURUSD,122.05
2020-10-30,EURUSD,122.19
2020-10-31,EURUSD,123.06
2020-11-01,EURUSD,122.73
2020-11-02,EURUSD,124.14
2020-11-03,EURUSD,123.08
2020-11-04,EURUSD,124.81
2020-11-05,EURUSD,125.07
2020-11-06,EURUSD,124.98
2020-11-07,EURUSD,123.26
2020-11-08,EURUSD,121.93
2020-11-09,EURUSD,122.35
2020-11-10,EURUSD,121.49
2020-11-11,EURUSD,122.69
2020-11-12,EURUSD,123.03
2020-11-13,EURUSD,121.32
2020-11-14,EURUSD,122.24
2020-11-15,EURUSD,122.04
2020-11-16,EURUSD,121.99
2020-11-17,EURUSD,123.24
2020-11-18,EURUSD,121.57
2020-11-19,EURUSD,120.22
2020-11-20,EURUSD,120.61
2020-11-21,EURUSD,118.57
2020-11-22,EURUSD,117.84
2020-11-23,EURUSD,119.01
2020-11-24,EURUSD,118.88
2020-11-25,EURUSD,117.23
2020-11-26,EURUSD,117.46
2020-11-27,EURUSD,116.98
2020-11-28,EURUSD,116.13
2020-11-29,EURUSD,120.4
2020-11-30,EURUSD,121.09
2020-12-01,EURUSD,120.75
2020-12-02,EURUSD,121.83
2020-12-03,EURUSD,121.48
2020-12-04,EURUSD,120.86
2020-12-05,EURUSD,121.22
2020-12-06,EURUSD,121.83
2020-12-07,EURUSD,122.94
2020-12-08,EURUSD,124.65
2020-12-09,EURUSD,126.07
2020-12-10,EURUSD,127.1
2020-12-11,EURUSD,128.25
2020-12-12,EURUSD,129.67
2020-12-13,EURUSD,130.52
2020-12-14,EURUSD,128.62
2020-12-15,EURUSD,129.22
2020-12-16,EURUSD,130.87
2020-12-17,EURUSD,129.91
2020-12-18,EURUSD,129.44
2020-12-19,EURUSD,129.36
2020-12-20,EURUSD,129.59
2020-12-21,EURUSD,128.93
2020-12-22,EURUSD,129.0
2020-12-23,EURUSD,129.61
2020-12-24,EURUSD,127.2
2020-12-25,EURUSD,127.29
2020-12-26,EURUSD,126.83
2020-12-27,EURUSD,124.78
2020-12-28,EURUSD,125.46
2020-12-29,EURUSD,125.83
2020-12-30,EURUSD,126.03
2020-12-31,EURUSD,126.76
2021-01-01,EURUSD,127.15
2021-01-02,EURUSD,126.26
2021-01-03,EURUSD,127.13
2021-01-04,EURUSD,128.2
2021-01-05,EURUSD,126.9
2021-01-06,EURUSD,127.96
2021-01-07,EURUSD,127.62
2021-01-08,EURUSD,128.35
2021-01-09,EURUSD,128.53
2021-01-10,EURUSD,128.33
2021-01-11,EURUSD,128.97
2021-01-12,EURUSD,128.57
2021-01-13,EURUSD,129.87
2021-01-14,EURUSD,131.36
2021-01-15,EURUSD,130.71
2021-01-16,EURUSD,130.51
2021-01-17,EURUSD,130.06
2021-01-18,EURUSD,130.51
2021-01-19,EURUSD,132.08
2021-01-20,EURUSD,130.08
2021-01-21,EURUSD,128.38
2021-01-22,EURUSD,128.28
2021-01-23,EURUSD,128.5
2021-01-24,EURUSD,127.37
2021-01-25,EURUSD,127.59
2021-01-26,EURUSD,126.7
2021-01-27,EURUSD,126.16
2021-01-28,EURUSD,127.69
2021-01-29,EURUSD,127.27
2021-01-30,EURUSD,126.84
2021-01-31,EURUSD,127.0
2021-02-01,EURUSD,128.31
2021-02-02,EURUSD,128.26
2021-02-03,EURUSD,127.59
2021-02-04,EURUSD,128.28
2021-02-05,EURUSD,129.26
2021-02-06,EURUSD,130.63
2021-02-07,EURUSD,130.59
2021-02-08,EURUSD,131.16
2021-02-09,EURUSD,132.11
2021-02-10,EURUSD,132.33
2021-02-11,EURUSD,133.91
2021-02-12,EURUSD,134.69
2021-02-13,EURUSD,136.95
2021-02-14,EURUSD,138.05
2021-02-15,EURUSD,135.74
2021-02-16,EURUSD,135.26
2021-02-17,EURUSD,133.32
2021-02-18,EURUSD,132.55
